507608	1001	201527010603
507609	6567	201527010518
507610	6567	201527010122
507611	1044	201527010107
507612	1001	201527010109
507613	1001	201527010425
507614	1017	201527010313
507615	11126	201527010503
507616	1119	201527010414
507617	1029	201527010308
507618	6567	201527010614
507619	1044	201527010315
507620	11126	201527010603
507621	1127	201527010503
507622	1018	201527010513
507623	1009	201527010324
507624	6567	201527010526
507625	1002	201527010324
507626	1014	201527010503
507627	1117	201527010425
507628	1028	201527010123
507629	6567	201527010510
507630	1030	201527010315
507631	1019	201527010307
507632	1117	201527010603
507633	1001	201527010526
507634	1001	201527010510
507635	6567	201527010425
507636	1042	201527010304
507637	1020	201527010307
507638	11126	201527010430
507639	1001	201527010518
507640	6568	201527010603
507641	11127	201527010524
507642	1001	201527010111
507643	11126	201527010526
507644	1117	201527010111
507645	6567	201527010119
507646	6568	201527010505
507647	11126	201527010518
507648	1008	201527010304
507649	6568	201527010111
507650	1016	201527010513
507651	1037	201527010315
507652	1023	201527010307
507653	11126	201527010510
507654	1117	201527010526
507655	1007	201527010307
507656	6567	201527010409
507657	1001	201527010405
507658	1119	201527010603
507659	1117	201527010510
507660	1019	201527010513
507661	1015	201527010503
507662	6568	201527010526
507663	1119	201527010111
507664	1015	201527010524
507665	6568	201527010510
507666	1117	201527010430
507667	1017	201527010307
507668	6568	201527010514
507669	11126	201527010405
507670	6567	201527010109
507671	11127	201527010503
507672	1118	201527010414
507673	6567	201527010405
507674	1001	201527010309
507675	1126	201527010111
507676	1118	201527010603
507677	1119	201527010505
507678	11128	201527010414
507679	1117	201527010405
507680	11126	201527010109
507681	6568	201527010405
507682	1039	201527010323
507683	1019	201527010115
507684	1119	201527010405
507685	1018	201527010524
507686	1047	201527010323
507687	1118	201527010405
507688	1118	201527010505
507689	6567	201527010527
507690	6567	201527010522
507691	6567	201527010407
507692	1020	201527010115
507693	1126	201527010603
507694	1044	201527010513
507695	1126	201527010505
507696	1044	201527010308
507697	1137	201527010323
507698	1031	201527010315
507699	6567	201527010530
507700	1117	201527010408
507701	1001	201527010527
507702	1128	201527010503
507703	1120	201527010307
507704	6568	201527010408
507705	1001	201527010530
507706	1001	201527010409
507707	11126	201527010527
507708	6567	201527010410
507709	1007	201527010513
507710	1032	201527010307
507711	1042	201527010315
507712	1117	201527010527
507713	1120	201527010313
507714	1008	201527010324
507715	1019	201527010524
507716	11126	201527010530
507717	1117	201527010530
507718	1017	201527010513
507719	1020	201527010524
507720	6567	201527010411
507721	1119	201527010513
507723	1127	201527010505
507725	6568	201527010530
507726	1023	201527010524
507728	1023	201527010115
507729	6567	201527010619
507730	6567	201527010406
507731	1014	201527010505
507732	1120	201527010513
507733	1127	201527010603
507734	1001	201527010619
507735	1001	201527010406
507736	1007	201527010115
507737	11126	201527010619
507738	1030	201527010308
507739	1117	201527010619
507740	6567	201527010617
507741	1126	201527010408
507742	6568	201527010619
507745	1119	201527010514
507746	1017	201527010115
507747	1001	201527010520
507748	1121	201527010323
507749	1123	201527010323
507750	1024	201527010513
507751	1126	201527010619
507752	1014	201527010603
507753	1127	201527010619
507754	1119	201527010530
507755	6567	201527010523
507756	1001	201527010617
507757	6567	201527010606
507758	1014	201527010619
507759	1015	201527010603
507760	6567	201527010218
507761	1145	201527010323
507762	11126	201527010520
507763	1015	201527010619
507764	1120	201527010115
507765	1001	201527010218
507766	11126	201527010617
507767	1118	201527010514
507768	1118	201527010530
507769	1117	201527010617
507770	6567	201527010622
507771	11127	201527010619
507772	1024	201527010115
507773	1001	201527010622
507774	11127	201527010603
507775	11126	201527010615
507776	1117	201527010423
507777	6568	201527010617
507778	1031	201527010324
507779	6568	201527010423
507780	1122	201527010323
507781	1025	201527010115
507782	1119	201527010423
507783	1059	201527010323
507784	1118	201527010423
507785	1126	201527010423
507786	1124	201527010323
507787	1091	201527010323
507788	1127	201527010423
507789	1092	201527010323
507790	1014	201527010423
507791	1024	201527010524
507792	1015	201527010423
507793	11127	201527010423
507794	1025	201527010524
507795	1119	201527010617
507796	1125	201527010323
507797	11128	201527010323
507798	1065	201527010323
507799	1083	201527010323
507800	1119	201527010619
507801	1118	201527010617
507805	6567	201527010504
507806	1001	201527010504
507807	11126	201527010504
507808	1014	201527010510
507809	1117	201527010504
507810	1015	201527010510
507811	11127	201527010510
507812	6568	201527010504
507813	1126	201527010414
507814	1014	201527010408
507815	1127	201527010414
507816	1015	201527010408
507817	1126	201527010504
507818	1014	201527010414
507819	1127	201527010504
507820	6567	201527010508
507821	1015	201527010414
507822	1127	201527010408
507823	11127	201527010414
507824	6567	201527010427
507825	6567	201527010424
507826	1014	201527010504
507827	1018	201527010414
507828	1126	201527010514
507829	1015	201527010504
507830	11127	201527010504
507831	1127	201527010514
507832	1119	201527010408
507833	1126	201527010617
507835	1127	201527010617
507836	1016	201527010414
507837	1014	201527010617
507838	1015	201527010617
507839	1118	201527010619
507840	1016	201527010619
507841	1019	201527010619
507842	11127	201527010617
507843	1019	201527010414
507844	1020	201527010414
507845	1023	201527010414
507846	1028	201527010304
507847	1024	201527010307
507848	1025	201527010307
507849	1025	201527010313
507850	6567	201527010429
507851	1001	201527010429
507852	1137	201527010304
507855	1014	201527010418
507856	6567	201527010112
507857	1028	201527010315
507858	6568	201527010112
507859	11127	201527010408
507860	1009	201527010423
507861	11143	201527010423
507864	1018	201527010408
507865	1007	201527010414
507866	1017	201527010414
507867	1126	201527010509
507868	11126	201527010521
507869	1018	201527010423
507870	1120	201527010308
507871	1016	201527010423
507872	1120	201527010414
507873	1117	201527010623
507874	1019	201527010408
507875	1024	201527010414
507876	1126	201527010530
507877	1025	201527010414
507878	1019	201527010423
507879	1020	201527010408
507880	1127	201527010530
507881	1037	201527010308
507883	1020	201527010423
507884	1014	201527010530
507885	1023	201527010423
507886	6567	201527010221
507887	1127	201527010114
507888	1007	201527010423
507889	1015	201527010530
507890	1001	201527010221
507891	1017	201527010423
507892	11126	201527010409
507893	1031	201527010308
507894	11127	201527010530
507895	1016	201527010408
507896	1029	201527010307
507897	1029	201527010313
507898	11126	201527010218
507899	1044	201527010307
507900	1035	201527010304
507901	1044	201527010313
507902	1023	201527010408
507903	1029	201527010115
507904	11126	201527010221
507905	1029	201527010414
507906	1117	201527010218
507907	6567	201527010623
507908	1117	201527010221
507909	1001	201527010623
507910	1118	201527010408
507911	11126	201527010623
507912	1044	201527010414
507913	1030	201527010414
507914	6568	201527010218
507915	6568	201527010221
507916	6568	201527010623
507917	1001	201527010410
507918	1119	201527010221
507919	1119	201527010218
507920	1044	201527010115
507921	1020	201527010619
507922	1118	201527010218
507923	1118	201527010221
507924	1023	201527010619
507925	1126	201527010623
507926	1117	201527010209
507927	1007	201527010619
507928	1017	201527010619
507929	6568	201527010209
507930	1127	201527010623
507931	1014	201527010623
507932	6567	201527010628
507933	1001	201527010628
507934	11126	201527010628
507935	1117	201527010628
507936	6568	201527010628
507937	1119	201527010628
507939	1118	201527010628
507940	6567	201527010609
507941	1126	201527010628
507942	1127	201527010628
507943	1014	201527010628
507944	1015	201527010628
507945	1018	201527010619
507946	11127	201527010628
507947	1015	201527010623
507948	11127	201527010623
507949	1062	201527010323
507950	1018	201527010628
507954	1040	201527010323
507955	1024	201527010619
507956	1025	201527010619
507957	1016	201527010628
507958	1126	201527010221
507959	1019	201527010628
507960	1127	201527010221
507961	1020	201527010628
507964	1023	201527010628
507965	1007	201527010628
507970	1017	201527010628
507971	1023	201527010128
507972	1014	201527010221
507973	6567	201527010209
507974	1120	201527010619
507975	1030	201527010115
507976	1018	201527010623
507977	1024	201527010128
507978	1001	201527010209
507979	1042	201527010308
507980	1046	201527010323
507981	1123	201527010128
507982	1016	201527010623
507983	11141	201527010308
507984	1002	201527010308
507985	1120	201527010628
507986	1046	201527010321
507987	1019	201527010623
507988	1025	201527010128
507989	1120	201527010423
507990	1020	201527010623
507991	1029	201527010619
507992	1037	201527010115
507993	11126	201527010209
507994	1037	201527010513
507995	1023	201527010623
507996	1024	201527010628
507997	1025	201527010628
507998	1007	201527010623
507999	11141	201527010513
508000	1028	201527010324
508001	1015	201527010221
508002	1031	201527010513
508003	1025	201527010513
508004	1029	201527010628
508005	1028	201527010513
508006	1044	201527010628
508008	1015	201527010323
508010	1031	201527010628
508013	1035	201527010513
508017	1038	201527010323
508019	1030	201527010513
508020	1035	201527010324
508026	1007	201527010408
508027	1017	201527010408
508028	1127	201527010418
508033	1126	201527010418
508035	6568	201527010127
508038	1119	201527010127
508039	1030	201527010128
508040	1118	201527010127
508041	1126	201527010127
508042	1127	201527010127
508043	1117	201527010409
508044	6568	201527010409
508045	1044	201527010128
508046	1014	201527010127
508047	1119	201527010409
508048	1028	201527010308
508049	1118	201527010409
508050	11126	201527010410
508053	1117	201527010410
508054	6568	201527010410
508055	1020	201527010513
508056	1126	201527010409
508057	1023	201527010513
508058	1120	201527010408
508059	1024	201527010408
508060	1025	201527010408
508061	1030	201527010307
508062	1001	201527010427
508063	1119	201527010410
508064	11126	201527010427
508065	1117	201527010427
508066	6568	201527010427
508067	1044	201527010408
508068	1126	201527010427
508069	1137	201527010513
508070	1127	201527010427
508071	1030	201527010408
508073	1039	201527010513
508074	1119	201527010510
508075	1118	201527010510
508076	1037	201527010313
508077	1062	201527010513
508078	1126	201527010510
508079	1017	201527010623
508080	1014	201527010509
508081	1015	201527010509
508082	1127	201527010509
508083	1014	201527010514
508084	1127	201527010510
508085	11127	201527010221
508086	1029	201527010513
508087	1120	201527010623
508088	1047	201527010513
508089	1015	201527010514
508090	11127	201527010509
508091	1042	201527010408
508092	1024	201527010623
508093	1025	201527010623
508094	11127	201527010514
508095	1055	201527010513
508096	1018	201527010510
508097	1029	201527010623
508098	1018	201527010509
508099	1003	201527010513
508100	1044	201527010623
508101	1030	201527010623
508102	1128	201527010128
508103	1016	201527010509
508104	6567	201527010621
508105	11142	201527010128
508106	1044	201527010619
508107	1001	201527010621
508108	1030	201527010619
508109	11126	201527010621
508110	1121	201527010128
508111	6567	201527010627
508112	1001	201527010627
508113	11126	201527010627
508114	1117	201527010627
508115	1037	201527010619
508116	6568	201527010627
508117	6567	201527010629
508119	1051	201527010323
508120	1119	201527010627
508121	1037	201527010623
508124	1118	201527010627
508125	1016	201527010510
508126	1126	201527010627
508127	1127	201527010627
508128	1014	201527010627
508129	1018	201527010514
508131	1015	201527010627
508132	1050	201527010323
508133	11127	201527010627
508134	1154	201527010323
508136	1019	201527010509
508137	1039	201527010408
508138	1084	201527010323
508139	1020	201527010509
508141	1018	201527010617
508142	1031	201527010115
508143	1128	201527010123
508144	1019	201527010617
508145	11141	201527010123
508146	1017	201527010123
508148	1020	201527010617
508149	1120	201527010123
508151	1099	201527010323
508152	1104	201527010323
508153	1037	201527010414
508154	1039	201527010304
508155	1031	201527010414
508156	1062	201527010304
508157	1028	201527010414
508159	1047	201527010304
508160	1151	201527010323
508161	1098	201527010323
508162	1040	201527010304
508163	6567	201527010223
508164	1035	201527010315
508165	1001	201527010223
508166	11126	201527010223
508167	1117	201527010223
508168	6568	201527010223
508169	1119	201527010223
508170	1001	201527010105
508171	1047	201527010128
508172	11126	201527010105
508173	1117	201527010105
508174	1118	201527010223
508175	1137	201527010315
508176	6568	201527010105
508177	1126	201527010223
508178	1127	201527010223
508179	1014	201527010223
508180	1119	201527010105
508181	1038	201527010315
508182	1039	201527010315
508183	1118	201527010105
508184	1126	201527010105
508185	1015	201527010223
508186	11127	201527010223
508187	1120	201527010130
508188	1062	201527010315
508189	1018	201527010223
508190	1047	201527010315
508191	1037	201527010130
508192	1127	201527010105
508193	1035	201527010307
508194	1037	201527010307
508195	1042	201527010130
508196	1031	201527010307
508197	1042	201527010307
508198	1028	201527010307
508199	1008	201527010307
508200	1014	201527010105
508201	1035	201527010130
508202	1015	201527010105
508203	1038	201527010324
508204	1029	201527010408
508205	11127	201527010105
508206	1118	201527010410
508207	1039	201527010130
508208	11143	201527010408
508209	1126	201527010410
508210	1127	201527010410
508211	1062	201527010130
508212	1005	201527010408
508213	1137	201527010307
508214	1037	201527010408
508215	1030	201527010313
508216	1014	201527010410
508217	1038	201527010307
508218	1015	201527010410
508219	11127	201527010410
508220	1048	201527010307
508221	1039	201527010307
508222	1044	201527010123
508225	1062	201527010307
508227	1030	201527010123
508228	11127	201527010130
508229	1031	201527010408
508230	1017	201527010130
508231	1030	201527010130
508232	1037	201527010123
508233	1039	201527010313
508234	6567	201527010102
508235	17267	201527010130
508236	1121	201527010130
508237	1001	201527010102
508238	1091	201527010130
508239	1035	201527010414
508240	1028	201527010408
508241	1042	201527010414
508242	1031	201527010123
508243	1042	201527010324
508244	1137	201527010414
508245	1007	201527010617
508246	1137	201527010408
508247	1047	201527010307
508248	11126	201527010102
508249	11126	201527010425
508250	1117	201527010102
508251	1040	201527010307
508252	6568	201527010102
508253	6568	201527010425
508254	1039	201527010324
508255	1035	201527010408
508256	1016	201527010617
508257	1051	201527010304
508258	1126	201527010425
508259	1127	201527010425
508260	11126	201527010618
508261	1119	201527010102
508262	1046	201527010307
508263	1014	201527010425
508264	1118	201527010102
508265	1126	201527010102
508266	11126	201527010114
508267	1127	201527010102
508268	1015	201527010425
508269	1018	201527010105
508270	1017	201527010325
508271	1126	201527010114
508272	11126	201527010111
508273	1127	201527010111
508274	1051	201527010307
508275	1118	201527010618
508276	1016	201527010105
508277	1019	201527010105
508278	1020	201527010105
508279	1121	201527010304
508280	1123	201527010304
508281	1101	201527010323
508282	1018	201527010627
508283	1118	201527010111
508284	11127	201527010111
508285	1031	201527010313
508286	6568	201527010417
508287	1023	201527010617
508288	1118	201527010129
508289	1117	201527010520
508290	6568	201527010520
508291	1035	201527010308
508293	1016	201527010514
508294	1117	201527010418
508295	1028	201527010313
508297	1119	201527010417
508298	1118	201527010520
508299	1040	201527010513
508300	1015	201527010418
508301	1024	201527010423
508302	1025	201527010423
508303	1030	201527010325
508304	1029	201527010423
508305	1031	201527010623
508306	1137	201527010308
508307	1044	201527010423
508308	1121	201527010513
508309	1062	201527010408
508310	1123	201527010513
508311	1042	201527010619
508312	1037	201527010325
508313	1083	201527010130
508314	1030	201527010423
508315	1124	201527010130
508316	1016	201527010627
508317	1151	201527010130
508318	1037	201527010423
508319	1123	201527010130
508320	1047	201527010313
508321	1031	201527010423
508322	1014	201527010114
508323	1121	201527010307
508324	1031	201527010325
508325	1123	201527010307
508326	1122	201527010513
508327	1137	201527010130
508328	1118	201527010513
508329	1145	201527010307
508330	1042	201527010325
508331	1042	201527010423
508332	1122	201527010307
508333	1028	201527010423
508334	1050	201527010307
508335	1083	201527010513
508336	1124	201527010513
508337	1059	201527010513
508338	1137	201527010423
508339	1014	201527010405
508340	1073	201527010307
508341	1126	201527010405
508342	1083	201527010307
508343	1124	201527010307
508344	1084	201527010307
508345	1059	201527010307
508346	1151	201527010307
508347	1091	201527010307
508348	1006	201527010304
508349	1014	201527010111
508350	1015	201527010111
508351	1042	201527010115
508352	6567	201527010402
508353	1019	201527010111
508354	1008	201527010115
508355	1028	201527010623
508356	1042	201527010628
508357	1037	201527010628
508358	1062	201527010324
508359	1030	201527010628
508360	1028	201527010115
508361	1047	201527010324
508362	1028	201527010628
508363	1035	201527010628
508364	1039	201527010423
508365	1137	201527010628
508366	1137	201527010324
508367	1040	201527010315
508368	1035	201527010623
508369	1062	201527010313
508370	1047	201527010130
508371	1059	201527010130
508372	1038	201527010414
508373	1038	201527010628
508374	11126	201527010418
508375	1039	201527010414
508376	1039	201527010628
508377	1047	201527010414
508378	1040	201527010130
508379	1119	201527010418
508381	1062	201527010628
508382	1145	201527010130
508383	1118	201527010418
508384	1062	201527010414
508386	1047	201527010628
508388	6567	201527010422
508389	1040	201527010628
508390	1001	201527010422
508391	6568	201527010418
508392	6567	201527010512
508393	6567	201527010428
508394	1040	201527010313
508395	1001	201527010512
508396	11126	201527010422
508397	1019	201527010510
508398	1001	201527010428
508399	11126	201527010512
508401	1020	201527010510
508402	1117	201527010512
508403	6568	201527010512
508404	1046	201527010628
508405	1038	201527010408
508406	1119	201527010512
508407	1118	201527010512
508408	1020	201527010111
508409	1126	201527010512
508410	1047	201527010408
508411	1127	201527010512
508412	6568	201527010201
508413	1117	201527010117
508414	1014	201527010512
508415	1051	201527010628
508416	1015	201527010512
508417	1121	201527010628
508418	1123	201527010628
508419	6568	201527010117
508420	1040	201527010408
508421	11127	201527010512
508422	1145	201527010628
508423	11141	201527010512
508424	11143	201527010512
508425	1051	201527010414
508426	1122	201527010628
508427	1048	201527010324
508428	1119	201527010117
508429	1018	201527010512
508430	1001	201527010402
508431	1050	201527010628
508432	1083	201527010628
508433	1124	201527010628
508434	1040	201527010414
508435	1121	201527010315
508436	1123	201527010315
508437	1017	201527010617
508438	11126	201527010402
508439	1016	201527010512
508440	1001	201527010609
508441	1117	201527010402
508442	1084	201527010628
508443	1117	201527010609
508444	6568	201527010609
508445	1121	201527010414
508446	1123	201527010414
508447	6568	201527010402
508448	1119	201527010609
508449	1120	201527010617
508450	1118	201527010117
508451	1028	201527010619
508452	1019	201527010514
508453	1024	201527010617
508454	1019	201527010512
508455	1118	201527010609
508456	1018	201527010530
508457	1025	201527010617
508458	1020	201527010512
508459	1020	201527010514
508460	1016	201527010530
508461	1019	201527010530
508462	1023	201527010512
508463	1007	201527010512
508464	1126	201527010117
508465	1127	201527010117
508466	1014	201527010117
508467	1023	201527010514
508468	1042	201527010128
508469	1015	201527010117
508470	11141	201527010128
508471	1015	201527010405
508472	1038	201527010128
508473	1118	201527010504
508474	1031	201527010619
508475	1017	201527010512
508476	11127	201527010117
508477	1119	201527010504
508478	1007	201527010514
508479	1035	201527010128
508480	1018	201527010504
508481	1009	201527010117
508482	1137	201527010313
508483	11127	201527010405
508484	1017	201527010514
508485	1002	201527010117
508486	1035	201527010423
508487	1127	201527010405
508488	1091	201527010128
508489	1038	201527010623
508490	1039	201527010623
508491	1120	201527010512
508492	1042	201527010313
508493	1035	201527010619
508494	1137	201527010623
508495	1120	201527010514
508496	1062	201527010623
508497	1024	201527010514
508498	1047	201527010623
508499	1122	201527010315
508500	1126	201527010129
508501	1018	201527010117
508502	11126	201527010622
508503	1117	201527010622
508504	1019	201527010627
508505	6568	201527010622
